"ClientId","DataUltimaTransacao"
354466,2019-10-08
354467,2019-10-18
354468,2019-10-16
354469,2019-10-06
354470,2019-10-25
354471,2019-10-12
354472,2019-08-30
354473,2019-10-03
354474,2019-10-09
354475,2019-10-03
354476,2019-10-07
354477,2019-10-28
354478,2019-08-07
354479,2019-10-09
354480,2019-10-19
354481,2019-10-06
354482,2019-10-01
354483,2019-08-26
354484,2019-10-06
354485,2019-10-16
354486,2019-07-16
354487,2019-10-30
354488,2019-10-02
354489,2019-10-20
354490,2019-10-28
354491,2019-08-09
354492,2019-10-05
354493,2019-10-24
354494,2019-10-28
354495,2019-10-29
354496,2019-10-13
354497,2019-10-04
354498,2019-10-07
354499,2019-07-10
354500,2019-07-23
354501,2019-10-24
354502,2019-10-10
354503,2019-09-07
354504,2019-09-27
354505,2019-10-04
354506,2019-10-09
354507,2019-10-09
354508,2019-10-06
354509,2019-10-13
354510,2019-10-25
354511,2019-10-07
354512,2019-10-08
354513,2019-10-06
354514,2019-10-11
354515,2019-10-22
354516,2019-09-25
354517,2019-10-04
354518,2019-10-14
354519,2019-10-08
354520,2019-08-19
354521,2019-08-08
354522,2019-07-26
354523,2019-07-17
354524,2019-10-27
354525,2019-10-29
354526,2019-10-22
354527,2019-10-07
354528,2019-08-22
354529,2019-10-07
354530,2019-10-16
354531,2019-08-25
354532,2019-10-27
354533,2019-10-23
354534,2019-10-29
354535,2019-10-01
354536,2019-10-09
354537,2019-10-25
354538,2019-10-27
354539,2019-10-02
354540,2019-10-04
354541,2019-10-29
354542,2019-10-19
354543,2019-10-29
354544,2019-10-09
354545,2019-10-04
354546,2019-10-23
354547,2019-10-15
354548,2019-10-20
354549,2019-10-28
354550,2019-10-14
354551,2019-10-19
354552,2019-10-26
354553,2019-10-12
354554,2019-10-10
354555,2019-10-30
354556,2019-10-11
354557,2019-10-14
354558,2019-10-13
354559,2019-07-28
354560,2019-10-18
354561,2019-10-10
354562,2019-10-24
354563,2019-10-19
354564,2019-10-20
354565,2019-10-05
354566,2019-10-24
354567,2019-10-09
354568,2019-10-19
354569,2019-10-30
354570,2019-10-13
354571,2019-10-13
354572,2019-10-14
354573,2019-10-14
354574,2019-10-06
354575,2019-10-10
354576,2019-07-02
354577,2019-10-13
354578,2019-08-31
354579,2019-10-07
354580,2019-10-23
354581,2019-10-01
354582,2019-10-19
354583,2019-10-24
354584,2019-10-26
354585,2019-10-12
354586,2019-10-29
354587,2019-10-22
354588,2019-10-24
354589,2019-10-29
354590,2019-10-21
354591,2019-10-02
354592,2019-08-09
354593,2019-10-30
354594,2019-10-13
354595,2019-10-23
354596,2019-10-30
354597,2019-10-16
354598,2019-09-16
354599,2019-10-30
354600,2019-10-16
354601,2019-10-10
354602,2019-08-22
354603,2019-10-29
354604,2019-10-05
354605,2019-08-11
354606,2019-09-06
354607,2019-10-21
354608,2019-10-20
354609,2019-10-21
354610,2019-10-05
354611,2019-10-25
354612,2019-07-21
354613,2019-07-02
354614,2019-10-19
354615,2019-10-17
354616,2019-10-20
354617,2019-10-03
354618,2019-10-09
354619,2019-10-24
354620,2019-08-30
354621,2019-10-30
354622,2019-10-12
354623,2019-07-16
354624,2019-08-03
354625,2019-10-29
354626,2019-10-25
354627,2019-10-26
354628,2019-08-13
354629,2019-10-03
354630,2019-07-30
354631,2019-10-28
354632,2019-10-28
354633,2019-10-12
354634,2019-10-12
354635,2019-10-06
354636,2019-10-18
354637,2019-07-29
354638,2019-10-06
354639,2019-10-30
354640,2019-10-29
354641,2019-07-01
354642,2019-10-16
354643,2019-07-11
354644,2019-10-05
354645,2019-10-23
354646,2019-09-07
354647,2019-10-12
354648,2019-10-03
354649,2019-10-12
354650,2019-10-29
354651,2019-10-19
354652,2019-08-05
354653,2019-10-02
354654,2019-10-09
354655,2019-10-13
354656,2019-07-18
354657,2019-10-11
354658,2019-10-30
354659,2019-10-01
354660,2019-09-21
354661,2019-10-09
354662,2019-10-07
354663,2019-10-25
354664,2019-10-02
354665,2019-10-22
354666,2019-10-27
354667,2019-10-13
354668,2019-10-10
354669,2019-10-29
354670,2019-10-26
354671,2019-10-02
354672,2019-09-14
354673,2019-10-08
354674,2019-07-27
354675,2019-10-15
354676,2019-10-06
354677,2019-10-11
354678,2019-10-15
354679,2019-10-04
354680,2019-10-23
354681,2019-10-13
354682,2019-10-20
354683,2019-10-06
354684,2019-10-06
354685,2019-10-02
354686,2019-10-01
354687,2019-08-15
354688,2019-10-25
354689,2019-10-15
354690,2019-10-22
354691,2019-10-29
354692,2019-10-05
354693,2019-08-22
354694,2019-08-14
354695,2019-08-22
354696,2019-08-10
354697,2019-08-17
354698,2019-10-19
354699,2019-10-25
354700,2019-10-14
354701,2019-10-06
354702,2019-10-13
354703,2019-09-21
354704,2019-10-11
354705,2019-10-07
354706,2019-07-19
354707,2019-10-06
354708,2019-10-20
354709,2019-10-22
354710,2019-10-04
354711,2019-10-12
354712,2019-10-13
354713,2019-10-30
354714,2019-10-07
354715,2019-10-05
354716,2019-10-07
354717,2019-10-20
354718,2019-10-25
354719,2019-10-12
354720,2019-10-19
354721,2019-09-28
354722,2019-10-29
354723,2019-10-26
354724,2019-09-12
354725,2019-10-07
354726,2019-10-27
354727,2019-10-28
354728,2019-10-16
354729,2019-10-11
354730,2019-08-25
354731,2019-10-22
354732,2019-10-01
354733,2019-10-26
354734,2019-08-25
354735,2019-10-28
354736,2019-10-08
354737,2019-10-07
354738,2019-10-03
354739,2019-10-22
354740,2019-10-15
354741,2019-09-13
354742,2019-10-03
354743,2019-10-27
354744,2019-10-01
354745,2019-10-19
354746,2019-10-10
354747,2019-10-12
354748,2019-10-24
354749,2019-10-06
354750,2019-10-10
354751,2019-10-08
354752,2019-10-03
354753,2019-10-07
354754,2019-10-18
354755,2019-10-29
354756,2019-10-02
354757,2019-10-28
354758,2019-10-13
354759,2019-10-30
354760,2019-10-02
354761,2019-10-27
354762,2019-10-16
354763,2019-08-30
354764,2019-10-19
354765,2019-10-12
354766,2019-10-13
354767,2019-09-03
354768,2019-10-20
354769,2019-10-01
354770,2019-10-04
354771,2019-09-22
354772,2019-10-20
354773,2019-10-10
354774,2019-09-11
354775,2019-08-27
354776,2019-10-13
354777,2019-10-09
354778,2019-08-31
354779,2019-10-20
354780,2019-10-19
354781,2019-10-26
354782,2019-08-11
354783,2019-07-22
354784,2019-10-25
354785,2019-10-20
354786,2019-08-01
354787,2019-10-05
354788,2019-08-16
354789,2019-07-13
354790,2019-10-30
354791,2019-10-15
354792,2019-10-24
354793,2019-10-17
354794,2019-10-04
354795,2019-10-01
354796,2019-10-12
354797,2019-10-10
354798,2019-10-23
354799,2019-10-24
354800,2019-08-01
354801,2019-10-16
354802,2019-09-24
354803,2019-10-16
354804,2019-10-20
354805,2019-08-28
354806,2019-10-21
354807,2019-10-13
354808,2019-10-14
354809,2019-10-26
354810,2019-10-26
354811,2019-10-15
354812,2019-10-07
354813,2019-10-21
354814,2019-10-08
354815,2019-10-06
354816,2019-10-19
354817,2019-10-10
354818,2019-10-08
354819,2019-10-21
354820,2019-10-09
354821,2019-10-05
354822,2019-10-13
354823,2019-08-26
354824,2019-10-06
354825,2019-10-06
354826,2019-10-04
354827,2019-10-11
354828,2019-10-28
354829,2019-10-29
354830,2019-10-26
354831,2019-10-02
354832,2019-10-02
354833,2019-08-13
354834,2019-10-26
354835,2019-10-09
354836,2019-10-08
354837,2019-10-04
354838,2019-10-08
354839,2019-10-18
354840,2019-10-09
354841,2019-10-24
354842,2019-10-03
354843,2019-10-05
354844,2019-09-09
354845,2019-10-10
354846,2019-10-09
354847,2019-10-30
354848,2019-10-18
354849,2019-10-23
354850,2019-10-23
354851,2019-10-27
354852,2019-10-17
354853,2019-10-06
354854,2019-08-29
354855,2019-10-29
354856,2019-10-14
354857,2019-10-06
354858,2019-10-29
354859,2019-10-19
354860,2019-10-01
354861,2019-10-30
354862,2019-10-01
354863,2019-10-04
354864,2019-10-29
354865,2019-10-16
354866,2019-10-28
354867,2019-09-20
354868,2019-10-09
354869,2019-10-15
354870,2019-10-14
354871,2019-10-16
354872,2019-10-24
354873,2019-10-27
354874,2019-10-17
354875,2019-10-16
354876,2019-10-14
354877,2019-10-11
354878,2019-10-19
354879,2019-07-15
354880,2019-10-23
354881,2019-10-25
354882,2019-08-16
354883,2019-10-23
354884,2019-08-15
354885,2019-07-16
354886,2019-10-25
354887,2019-10-09
354888,2019-10-16
354889,2019-08-25
354890,2019-10-06
354891,2019-08-10
354892,2019-10-18
354893,2019-10-21
354894,2019-08-18
354895,2019-10-13
354896,2019-10-03
354897,2019-10-09
354898,2019-10-27
354899,2019-10-13
354900,2019-07-14
354901,2019-10-21
354902,2019-10-22
354903,2019-10-25
354904,2019-10-08
354905,2019-07-21
354906,2019-10-03
354907,2019-10-18
354908,2019-10-01
354909,2019-10-05
354910,2019-10-18
354911,2019-10-15
354912,2019-10-16
354913,2019-10-19
354914,2019-10-10
354915,2019-10-11
354916,2019-10-08
354917,2019-10-10
354918,2019-10-23
354919,2019-10-10
354920,2019-10-20
354921,2019-10-04
354922,2019-10-11
354923,2019-10-05
354924,2019-07-16
354925,2019-07-27
354926,2019-10-09
354927,2019-09-11
354928,2019-10-05
354929,2019-10-26
354930,2019-10-14
354931,2019-10-17
354932,2019-10-23
354933,2019-10-15
354934,2019-10-14
354935,2019-07-15
354936,2019-10-19
354937,2019-10-18
354938,2019-09-27
354939,2019-10-16
354940,2019-10-28
354941,2019-10-05
354942,2019-10-27
354943,2019-09-14
354944,2019-08-12
354945,2019-10-09
354946,2019-10-05
354947,2019-10-22
354948,2019-10-06
354949,2019-10-17
354950,2019-10-22
354951,2019-10-18
354952,2019-09-28
354953,2019-10-25
354954,2019-10-27
354955,2019-10-03
354956,2019-10-14
354957,2019-10-29
354958,2019-10-23
354959,2019-10-10
354960,2019-10-29
354961,2019-08-15
354962,2019-10-10
354963,2019-10-05
354964,2019-10-12
354965,2019-10-05
354966,2019-10-08
354967,2019-10-17
354968,2019-10-01
354969,2019-09-27
354970,2019-10-06
354971,2019-10-02
354972,2019-10-23
354973,2019-09-05
354974,2019-10-25
354975,2019-10-21
354976,2019-10-15
354977,2019-10-21
354978,2019-10-28
354979,2019-09-24
354980,2019-10-24
354981,2019-10-25
354982,2019-07-18
354983,2019-10-20
354984,2019-10-27
354985,2019-10-29
354986,2019-10-05
354987,2019-10-21
354988,2019-10-24
354989,2019-10-02
354990,2019-10-14
354991,2019-10-04
354992,2019-10-03
354993,2019-10-15
354994,2019-08-28
354995,2019-10-22
354996,2019-10-08
354997,2019-10-23
354998,2019-10-09
354999,2019-10-09
355000,2019-10-04
355001,2019-10-10
355002,2019-10-30
355003,2019-10-26
355004,2019-10-14
355005,2019-10-24
355006,2019-07-12
355007,2019-10-10
355008,2019-09-29
355009,2019-10-17
355010,2019-10-05
355011,2019-07-13
355012,2019-10-10
355013,2019-08-24
355014,2019-10-17
355015,2019-07-14
355016,2019-10-20
355017,2019-10-18
355018,2019-10-18
355019,2019-09-23
355020,2019-10-22
355021,2019-10-22
355022,2019-10-20
355023,2019-10-10
355024,2019-10-06
355025,2019-10-25
355026,2019-10-01
355027,2019-10-14
355028,2019-10-29
355029,2019-10-06
355030,2019-10-06
355031,2019-10-09
355032,2019-10-16
355033,2019-10-08
355034,2019-07-27
355035,2019-10-29
355036,2019-10-26
355037,2019-10-22
355038,2019-10-09
355039,2019-10-02
355040,2019-10-20
355041,2019-09-25
355042,2019-10-07
355043,2019-10-03
355044,2019-10-24
355045,2019-07-12
355046,2019-09-25
355047,2019-10-21
355048,2019-10-17
355049,2019-10-30
355050,2019-08-12
355051,2019-10-30
355052,2019-10-02
355053,2019-10-16
355054,2019-10-06
355055,2019-10-11
355056,2019-10-06
355057,2019-07-19
355058,2019-10-11
355059,2019-10-13
355060,2019-07-14
355061,2019-10-03
355062,2019-08-04
355063,2019-10-06
355064,2019-10-17
355065,2019-10-01
355066,2019-10-03
355067,2019-10-12
355068,2019-10-14
355069,2019-10-20
355070,2019-10-18
355071,2019-10-23
355072,2019-10-09
355073,2019-10-17
355074,2019-10-10
355075,2019-10-27
355076,2019-10-28
355077,2019-10-16
355078,2019-10-21
355079,2019-10-30
355080,2019-10-25
355081,2019-08-29
355082,2019-10-16
355083,2019-10-14
355084,2019-10-02
355085,2019-10-30
355086,2019-10-26
355087,2019-10-21
355088,2019-10-10
355089,2019-10-15
355090,2019-10-08
355091,2019-10-21
355092,2019-10-11
355093,2019-07-03
355094,2019-10-19
355095,2019-07-03
355096,2019-10-10
355097,2019-10-14
355098,2019-10-07
355099,2019-10-21
355100,2019-10-22
355101,2019-07-04
355102,2019-10-25
355103,2019-10-06
355104,2019-09-20
355105,2019-10-23
355106,2019-10-30
355107,2019-08-10
355108,2019-08-31
355109,2019-10-09
355110,2019-10-07
355111,2019-10-03
355112,2019-10-08
355113,2019-10-17
355114,2019-10-19
355115,2019-10-11
355116,2019-10-08
355117,2019-10-11
355118,2019-10-25
355119,2019-10-09
355120,2019-10-30
355121,2019-10-16
355122,2019-09-27
355123,2019-08-18
355124,2019-08-24
355125,2019-10-20
355126,2019-08-15
355127,2019-10-23
355128,2019-09-21
355129,2019-10-05
355130,2019-10-15
355131,2019-10-08
355132,2019-10-14
355133,2019-07-07
355134,2019-09-22
355135,2019-10-02
355136,2019-10-30
355137,2019-10-14
355138,2019-10-15
355139,2019-07-09
355140,2019-09-26
355141,2019-10-17
355142,2019-10-08
355143,2019-10-28
355144,2019-10-27
355145,2019-08-23
355146,2019-10-20
355147,2019-10-07
355148,2019-10-11
355149,2019-10-30
355150,2019-10-20
355151,2019-10-11
355152,2019-07-06
355153,2019-10-10
355154,2019-10-05
355155,2019-10-14
355156,2019-10-30
355157,2019-10-15
355158,2019-10-20
355159,2019-10-26
355160,2019-10-05
355161,2019-10-08
355162,2019-10-14
355163,2019-10-25
355164,2019-10-28
355165,2019-10-27
355166,2019-10-08
355167,2019-10-03
355168,2019-07-27
355169,2019-10-28
355170,2019-08-08
355171,2019-10-06
355172,2019-10-28
355173,2019-10-29
355174,2019-10-23
355175,2019-10-09
355176,2019-10-11
355177,2019-10-18
355178,2019-10-19
355179,2019-10-25
355180,2019-10-07
355181,2019-09-10
355182,2019-10-19
355183,2019-07-02
355184,2019-10-20
355185,2019-10-07
355186,2019-10-27
355187,2019-10-18
355188,2019-10-18
355189,2019-10-21
355190,2019-10-16
355191,2019-10-15
355192,2019-08-22
355193,2019-08-11
355194,2019-10-04
355195,2019-10-02
355196,2019-10-10
355197,2019-10-15
355198,2019-10-01
355199,2019-10-18
355200,2019-10-15
355201,2019-10-28
355202,2019-10-29
355203,2019-07-22
355204,2019-09-19
355205,2019-10-12
355206,2019-09-23
355207,2019-10-29
355208,2019-10-08
355209,2019-10-18
355210,2019-10-17
355211,2019-10-02
355212,2019-10-17
355213,2019-10-06
355214,2019-08-09
355215,2019-10-10
355216,2019-10-15
355217,2019-10-28
355218,2019-10-03
355219,2019-10-18
355220,2019-08-17
355221,2019-10-11
355222,2019-10-14
355223,2019-10-27
355224,2019-10-04
355225,2019-10-24
355226,2019-10-14
355227,2019-10-12
355228,2019-10-18
355229,2019-10-07
355230,2019-10-06
355231,2019-10-11
355232,2019-10-16
355233,2019-10-15
355234,2019-10-24
355235,2019-10-04
355236,2019-10-23
355237,2019-10-06
355238,2019-10-01
355239,2019-10-28
355240,2019-10-27
355241,2019-10-11
355242,2019-10-21
355243,2019-10-30
355244,2019-10-10
355245,2019-08-23
355246,2019-10-04
355247,2019-10-09
355248,2019-10-26
355249,2019-10-14
355250,2019-10-15
355251,2019-10-13
355252,2019-10-14
355253,2019-10-08
355254,2019-10-16
355255,2019-10-08
355256,2019-10-22
355257,2019-10-19
355258,2019-07-08
355259,2019-10-18
355260,2019-10-25
355261,2019-07-18
355262,2019-10-29
355263,2019-10-14
355264,2019-10-26
355265,2019-07-30
355266,2019-10-30
355267,2019-10-05
355268,2019-10-30
355269,2019-10-19
355270,2019-10-08
355271,2019-10-02
355272,2019-10-16
355273,2019-10-17
355274,2019-10-27
355275,2019-10-09
355276,2019-10-05
355277,2019-10-29
355278,2019-10-11
355279,2019-10-01
355280,2019-10-06
355281,2019-10-18
355282,2019-10-13
355283,2019-10-30
355284,2019-09-16
355285,2019-10-22
355286,2019-08-29
355287,2019-08-21
355288,2019-10-18
355289,2019-10-02
355290,2019-10-27
355291,2019-10-30
355292,2019-10-13
355293,2019-07-09
355294,2019-10-27
355295,2019-08-15
355296,2019-07-05
355297,2019-10-01
355298,2019-10-05
355299,2019-10-17
355300,2019-10-28
355301,2019-10-21
355302,2019-10-05
355303,2019-08-29
355304,2019-10-12
355305,2019-10-13
355306,2019-07-26
355307,2019-10-12
355308,2019-10-26
355309,2019-10-24
355310,2019-10-25
355311,2019-10-21
355312,2019-08-12
355313,2019-10-14
355314,2019-10-28
355315,2019-09-18
355316,2019-07-29
355317,2019-10-24
355318,2019-08-04
355319,2019-10-02
355320,2019-10-12
355321,2019-10-12
355322,2019-10-01
355323,2019-10-14
355324,2019-09-26
355325,2019-10-26
355326,2019-10-29
355327,2019-10-11
355328,2019-10-12
355329,2019-10-07
355330,2019-10-09
355331,2019-10-28
355332,2019-10-18
355333,2019-10-01
355334,2019-10-07
355335,2019-10-10
355336,2019-08-29
355337,2019-10-13
355338,2019-07-20
355339,2019-10-21
355340,2019-10-01
355341,2019-10-10
355342,2019-10-11
355343,2019-10-25
355344,2019-10-07
355345,2019-10-20
355346,2019-10-15
355347,2019-10-09
355348,2019-10-03
355349,2019-07-16
355350,2019-10-24
355351,2019-10-19
355352,2019-07-25
355353,2019-10-22
355354,2019-10-24
355355,2019-10-09
355356,2019-10-24
355357,2019-10-14
355358,2019-10-28
355359,2019-07-31
355360,2019-10-12
355361,2019-10-04
355362,2019-10-15
355363,2019-10-14
355364,2019-10-14
355365,2019-10-27
355366,2019-10-12
355367,2019-09-27
355368,2019-08-31
355369,2019-10-12
355370,2019-10-10
355371,2019-10-12
355372,2019-10-03
355373,2019-10-25
355374,2019-10-28
355375,2019-10-02
355376,2019-10-29
355377,2019-09-22
355378,2019-10-04
355379,2019-10-21
355380,2019-10-15
355381,2019-10-16
355382,2019-10-06
355383,2019-10-19
355384,2019-10-24
355385,2019-10-03
355386,2019-10-30
355387,2019-08-10
355388,2019-10-27
355389,2019-10-12
355390,2019-10-23
355391,2019-10-21
355392,2019-10-28
355393,2019-09-01
355394,2019-10-16
355395,2019-10-16
355396,2019-10-20
355397,2019-10-19
355398,2019-10-13
355399,2019-08-04
355400,2019-08-20
355401,2019-10-30
355402,2019-07-05
355403,2019-10-23
355404,2019-10-23
355405,2019-10-17
355406,2019-09-07
355407,2019-10-04
355408,2019-10-04
355409,2019-10-24
355410,2019-10-21
355411,2019-10-18
355412,2019-10-02
355413,2019-10-02
355414,2019-10-14
355415,2019-10-16
355416,2019-10-21
355417,2019-10-06
355418,2019-10-12
355419,2019-10-09
355420,2019-09-22
355421,2019-10-23
355422,2019-10-19
355423,2019-10-15
355424,2019-09-06
355425,2019-10-22
355426,2019-08-11
355427,2019-08-15
355428,2019-10-07
355429,2019-10-07
355430,2019-10-13
355431,2019-08-20
355432,2019-10-24
355433,2019-10-16
355434,2019-10-02
355435,2019-10-07
355436,2019-10-13
